id,name,address,city,district,lat,lon,url_2gis,parking_type,paid,tariff,capacity,parent_object,hours,rating,review_count,has_photos
70000001081176008_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I19148622-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370d8,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001081176008_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I19148622-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370d8,частная,,,,,24/7,1.3,6,True
70000001054918941_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I164C28B6-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J62370dd,Парковка ТЦ Байсат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054918941_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I164C28B6-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J62370dd,ТЦ,,,,,24/7,2.9,5,True
70000001110926390_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I220C365B-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J62370A2,Парковка ТК Мерей,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110926390_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I220C365B-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J62370A2,частная,,,,,See 2GIS,1.9,34,True
70000001057445293_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1677554B-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J6237071,Парковка ТЦ Стройсити,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445293_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1677554B-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J6237071,ТЦ,,,,,See 2GIS,1.4,1,True
70000001101402689_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I2117128A-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J623701c,Парковка ТЦ Alatau Plaza,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101402689_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I2117128A-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J623701c,ТЦ,,,,,24/7,1.7,8,True
70000001093008220_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1A331844-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J6237027,"Almaty Parking, парковка №7004",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093008220_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1A331844-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J6237027,частная,,,,,24/7,1.2,4,True
70000001110935749_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I220C4596-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J6237022,Парковка супермаркета Арзан,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110935749_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I220C4596-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J6237022,частная,,,,,24/7,5,3,True
70000001103268452_7ur9ptcc17d0dB4I38361HBBI1IHouzADtu504839-2465J281J2J73278B-d8dd33G4G2B16786B35786735kf8i3bdB9A82892A2J8H00001213HII3HJIHGI2Gb6,"Evs, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001103268452_7ur9ptcc17d0dB4I38361HBBI1IHouzADtu504839-2465J281J2J73278B-d8dd33G4G2B16786B35786735kf8i3bdB9A82892A2J8H00001213HII3HJIHGI2Gb6,частная,,,,,24/7,,,True
70000001091224483_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1A15346A-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J62370b8,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001091224483_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I1A15346A-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J62370b8,частная,,,,,See 2GIS,,,False
70000001101413914_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I211723B3-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J623707e,Парковка ТЦ Бакорда,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101413914_ur9ptc5kdBdB9A822J8H1J2JH0IIGHGJouzADtu739-c17d016786B4I211723B3-d8d50482465J28B3836192A1462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J623707e,ТЦ,,,,,24/7,1.5,47,True
9430468281761903_ur9ptc5kdBdB9A822J8H1J2JHGII0H3fouzADtu739-c17d016786B4I92792925-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761903_ur9ptc5kdBdB9A822J8H1J2JHGII0H3fouzADtu739-c17d016786B4I92792925-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,частная,,,,,24/7,,,False
9430468281761927_ur9ptc5kdBdB9A822J8H1J2JHGII0H3eouzADtu739-c17d016786B4I92792949-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761927_ur9ptc5kdBdB9A822J8H1J2JHGII0H3eouzADtu739-c17d016786B4I92792949-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,частная,,,,,24/7,3.8,1,True
9430468281761930_ur9ptc5kdBdB9A822J8H1J2JHGII0H5BouzADtu739-c17d016786B4I92792952-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761930_ur9ptc5kdBdB9A822J8H1J2JHGII0H5BouzADtu739-c17d016786B4I92792952-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,частная,,,,,24/7,,,False
9430468281761991_ur9ptc5kdBdB9A822J8H1J2JHGII0H1fouzADtu739-c17d016786B4I927929B3-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761991_ur9ptc5kdBdB9A822J8H1J2JHGII0H1fouzADtu739-c17d016786B4I927929B3-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,частная,,,,,24/7,1,1,False
9430468281762133_ur9ptc5kdBdB9A822J8H1J2JHGII0H97ouzADtu739-c17d016786B4I92793155-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762133_ur9ptc5kdBdB9A822J8H1J2JHGII0H97ouzADtu739-c17d016786B4I92793155-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,частная,,,,,24/7,,,True
9430468281762165_ur9ptc5kdBdB9A822J8H1J2JHGII0HcAouzADtu739-c17d016786B4I92793187-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762165_ur9ptc5kdBdB9A822J8H1J2JHGII0HcAouzADtu739-c17d016786B4I92793187-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,частная,,,,,24/7,,,False
9430468281762171_ur9ptc5kdBdB9A822J8H1J2JHGII0H8iouzADtu739-c17d016786B4I92793193-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762171_ur9ptc5kdBdB9A822J8H1J2JHGII0H8iouzADtu739-c17d016786B4I92793193-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,частная,,,,,24/7,,,False
9430468281762254_ur9ptc5kdBdB9A822J8H1J2JHGII0H7iouzADtu739-c17d016786B4I92793276-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762254_ur9ptc5kdBdB9A822J8H1J2JHGII0H7iouzADtu739-c17d016786B4I92793276-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,частная,,,,,24/7,5,1,False
9430468281762265_ur9ptc5kdBdB9A822J8H1J2JHGII0H43ouzADtu739-c17d016786B4I92793287-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762265_ur9ptc5kdBdB9A822J8H1J2JHGII0H43ouzADtu739-c17d016786B4I92793287-d8d50482465J28B3836192A8AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,частная,,,,,24/7,,,False
70030076166365683_ur9ptc5kdBdB9A822J8H1J2JHGIIGH0JouzADtu739-c17d016786B4I2766758A-d8d50482465J28B3836192AH29BJHJ2f8i3b78B8d33G4G2732300764H432H2H1e,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166365683_ur9ptc5kdBdB9A822J8H1J2JHGIIGH0JouzADtu739-c17d016786B4I2766758A-d8d50482465J28B3836192AH29BJHJ2f8i3b78B8d33G4G2732300764H432H2H1e,частная,,,,,24/7,4.6,0,False
70030076166436041_ur9ptc5kdBdB9A822J8H1J2JHGIIGH0JouzADtu739-c17d016786B4I27674626-d8d50482465J28B3836192AH29BJHJ2f8i3b78B8d33G4G2732300762H433H2H04,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166436041_ur9ptc5kdBdB9A822J8H1J2JHGIIGH0JouzADtu739-c17d016786B4I27674626-d8d50482465J28B3836192AH29BJHJ2f8i3b78B8d33G4G2732300762H433H2H04,частная,,,,,24/7,,,False
9429940001179723_924e3zyc17d0dB4I383611J3IH4HAjjApf4504839-2465J281J2J97478B-d8dd33G4G2B1678731AA745Hksf8i3bdB9A8289322J8H9940012HH2IJHJIH0Iha,"Орбита-3, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001179723_924e3zyc17d0dB4I383611J3IH4HAjjApf4504839-2465J281J2J97478B-d8dd33G4G2B1678731AA745Hksf8i3bdB9A8289322J8H9940012HH2IJHJIH0Iha,частная,,,,,24/7,4.4,8,False
70000001054874402_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164B8462-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G9054391,Парковка ТРК АДК,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054874402_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164B8462-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G9054391,ТЦ,,,,,See 2GIS,1.5,68,True
70000001054954379_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164C6459-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054325,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054954379_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164C6459-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054325,частная,,,,,24/7,4.7,8,True
70000001057443788_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I1677539A-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G9054391,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443788_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I1677539A-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G9054391,частная,,,,,24/7,5,1,True
70000001089994206_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I199CA442-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G905438e,"Parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089994206_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I199CA442-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G905438e,частная,,,,,24/7,,,False
70000001057445211_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I16775543-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G90543dd,Парковка ТРК Mega Center Alma-Ata,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445211_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I16775543-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G90543dd,ТЦ,,,,,24/7,3.9,1,True
70030076861608325_924e3zyc17d0dB4I38361H9J2HI9AjjApf4504839-2465J281J2J73278B-d8dd33G4G2B1678731918546ksf8i3bdB9A8289322J8H30076977HII3HJIHGI2G91,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70030076861608325_924e3zyc17d0dB4I38361H9J2HI9AjjApf4504839-2465J281J2J73278B-d8dd33G4G2B1678731918546ksf8i3bdB9A8289322J8H30076977HII3HJIHGI2G91,частная,,,,,24/7,,,False
70000001094799026_924e3zyc17d0dB4I38361HAJ2HI3AjjApf4504839-2465J281J2J73278B-d8dd33G4G2B1678734AA9247ksf8i3bdB9A8289322J8H000011AHHI2JHJIHG2I3b,"Alva, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094799026_924e3zyc17d0dB4I38361HAJ2HI3AjjApf4504839-2465J281J2J73278B-d8dd33G4G2B1678734AA9247ksf8i3bdB9A8289322J8H000011AHHI2JHJIHG2I3b,частная,,,,,24/7,4.3,10,True
70000001054917224_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164C2744-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G9054379,Парковка ТРК Глобус,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054917224_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I164C2744-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G9054379,ТЦ,,,,,24/7,1.7,18,True
70000001110906180_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I220C163A-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G90543dg,Парковка БЦ Нурлы Тау,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110906180_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I220C163A-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G90543dg,БЦ,,,,,See 2GIS,1.7,1,False
9429940000791465_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117C2487-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H23J2H81G9054344,Автостоянка №26,,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791465_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117C2487-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H23J2H81G9054344,частная,,,,,24/7,4.7,1,True
9429940000799990_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117CA9B2-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H24J2H81G905436A,"Сайран-2, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000799990_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117CA9B2-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H24J2H81G905436A,частная,,,,,24/7,4.7,6,True
70000001110970238_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I220C8045-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000019H45I1I70J6237053,"Urban parking, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110970238_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I220C8045-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000019H45I1I70J6237053,частная,,,,,24/7,1,4,True
70000001057442408_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775262-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000019H46I1I70J6237092,Парковка №1006,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442408_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775262-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000019H46I1I70J6237092,частная,,,,,24/7,2.9,29,True
70000001054917623_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I164C2784-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000014H47I1I70J6237073,Парковка ТРЦ Достык Плаза,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054917623_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I164C2784-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000014H47I1I70J6237073,частная,,,,,See 2GIS,4,26,True
70000001054875981_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I164B85BA-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000012H48I1I70J62370f8,Парковка ТРЦ Ритц-Палас,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054875981_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I164B85BA-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000012H48I1I70J62370f8,ТЦ,,,,,24/7,2.4,30,True
9429940001192409_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I121C342B-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H29J2H81G905434e,"Таугуль, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001192409_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I121C342B-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H29J2H81G905434e,частная,,,,,24/7,5,3,True
70000001093570449_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1A388066-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH4AI1I70J623706d,"Parqour, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093570449_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1A388066-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH4AI1I70J623706d,частная,,,,,24/7,,,True
70000001057445380_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1677555A-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000011H4BI1I70J62370Ac,Парковка ТД Алтын — Тараз,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445380_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1677555A-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000011H4BI1I70J62370Ac,частная,,,,,,3.9,5,False
9429940001704788_924e3zyc17d0dB4I383612CJ2HI3AjjApf4504839-2465J281J2J97478B-d8dd33G4G2B1678737357AAHksf8i3bdB9A8289322J8H9940012HHI2JHJIHG2Ie5,"Алмагуль, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001704788_924e3zyc17d0dB4I383612CJ2HI3AjjApf4504839-2465J281J2J97478B-d8dd33G4G2B1678737357AAHksf8i3bdB9A8289322J8H9940012HHI2JHJIHG2Ie5,частная,,,,,24/7,4.7,9,True
70000001110950980_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I220C60BA-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000011H53I1I70J6237022,"Almaty Parking, парковка №4002",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110950980_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I220C60BA-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000011H53I1I70J6237022,частная,,,,,24/7,,,True
70000001089530729_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I19984094-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH54I1I70J6237035,"Almaty Parking, парковка №2016",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089530729_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I19984094-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH54I1I70J6237035,частная,,,,,24/7,,,True
9429940000794505_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117C5527-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H35J2H81G905435f,"Горный, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000794505_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I117C5527-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H35J2H81G905435f,частная,,,,,24/7,4.6,4,False
70000001057443666_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775388-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000017H56I1I70J6237054,Автостоянка ТРЦ Moscva Metropolitan,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443666_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775388-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000017H56I1I70J6237054,частная,,,,,See 2GIS,4.5,13,True
9429940001492749_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I124C376B-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H37J2H81G90543bg,"Жолай-1, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001492749_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I124C376B-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H37J2H81G90543bg,частная,,,,,24/7,4.6,5,True
70000001089993664_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I199CA388-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000015H58I1I70J6237030,"Sputnik Mall Parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089993664_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I199CA388-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000015H58I1I70J6237030,ТЦ,,,,,See 2GIS,4,19,True
70000001057442405_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775262-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000016H59I1I70J623702a,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442405_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16775262-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000016H59I1I70J623702a,частная,,,,,24/7,3.5,2,True
9429940001206213_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I12237235-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H3AJ2H81G9054372,"Тума, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001206213_24e3zyksdBdB9A822J8H1J2J1GIIGHG3AjjApf4939-c17d01678734I12237235-d8d50482465J28B38361932452I5HJIf8i3b78B8d33G4G297499400H3AJ2H81G9054372,частная,,,,,24/7,3.8,3,True
70000001091770674_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1A1A8089-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000015H5BI1I70J623709b,"Almaty Parking, парковка №2017",,Алматы,,,,https://2gis.kz/almaty/geo/70000001091770674_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I1A1A8089-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000015H5BI1I70J623709b,частная,,,,,24/7,1,2,False
70000001089355119_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I19966533-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH5CI1I70J623704d,"Parqour, парковка отеля Best Western Plus",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089355119_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I19966533-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH5CI1I70J623704d,частная,,,,,24/7,1.4,1,True
70000001101277349_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I21158756-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH63I1I70J6237023,Подземный платный паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101277349_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I21158756-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G273200001AH63I1I70J6237023,частная,,,,,24/7,2.7,3,True
70000001059569125_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16987934-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000016H64I1I70J6237084,Парковка ТД Саламат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001059569125_24e3zyksdBdB9A822J8H1J2JH0IIGHGJAjjApf4939-c17d01678734I16987934-d8d50482465J28B383619321462J3JIf8i3b78B8d33G4G2732000016H64I1I70J6237084,частная,,,,,See 2GIS,,,False
